13;921.282&693.656;l
13;933.693&674.781;l
13;944.928&655.906;l
13;954.423&637.031;l
14;1221.56&731.406;r
14;1198.34&712.531;r
14;1174.01&693.656;r
14;1148.91&674.781;r
14;1123.37&655.906;r
14;1097.72&637.031;r
14;1072.3&618.156;r
14;690.278&665.344;l
14;746.029&646.469;l
14;795.784&627.594;l
15;1210.21&721.969;r
15;1185.93&703.094;r
15;1162.21&684.219;r
15;1138.48&665.344;r
15;1114.19&646.469;r
15;1088.77&627.594;r
15;902.426&721.969;l
15;916.115&703.094;l
15;930.775&684.219;l
15;944.348&665.344;l
15;954.776&646.469;l
16;1373.16&854.094;r
16;1349.38&835.219;r
16;1325.83&816.344;r
16;1302.44&797.469;r
16;1279.15&778.594;r
16;1255.9&759.719;r
16;1232.63&740.844;r
16;1209.27&721.969;r
16;1185.76&703.094;r
16;1162.04&684.219;r
16;1138.04&665.344;r
16;1113.71&646.469;r
16;1088.98&627.594;r
16;382.201&788.031;l
16;424.895&769.156;l
16;470.777&750.281;l
16;519.253&731.406;l
16;569.731&712.531;l
16;621.62&693.656;l
16;674.326&674.781;l
16;727.258&655.906;l
16;779.824&637.031;l
17;378.495&788.031;l
17;419.783&769.156;l
17;466.574&750.281;l
17;517.286&731.406;l
17;570.338&712.531;l
17;624.149&693.656;l
17;677.137&674.781;l
17;727.722&655.906;l
17;774.321&637.031;l
17;1207.49&721.969;r
17;1185.19&703.094;r
17;1161.74&684.219;r
17;1137.4&665.344;r
17;1112.43&646.469;r
17;1087.09&627.594;r
17;1061.62&608.719;r
18;377.712&788.031;l
18;418.309&769.156;l
18;465.29&750.281;l
18;516.838&731.406;l
18;571.134&712.531;l
18;626.357&693.656;l
18;680.689&674.781;l
18;732.311&655.906;l
18;779.403&637.031;l
18;1206.21&721.969;r
18;1183.31&703.094;r
18;1159.59&684.219;r
18;1135.29&665.344;r
18;1110.68&646.469;r
18;1086.02&627.594;r
18;1061.57&608.719;r
19;382.345&788.031;l
19;424.203&769.156;l
19;470.633&750.281;l
19;520.386&731.406;l
19;572.219&712.531;l
19;624.886&693.656;l
19;677.14&674.781;l
19;727.736&655.906;l
19;1175.04&693.656;r
19;1151.14&674.781;r
19;1125.95&655.906;r
19;1100.94&637.031;r
19;1077.57&618.156;r
20;384.265&788.031;l
20;423.454&769.156;l
20;469.775&750.281;l
20;520.889&731.406;l
20;574.452&712.531;l
20;628.125&693.656;l
20;679.564&674.781;l
20;726.43&655.906;l
20;1174.4&693.656;r
20;1151.03&674.781;r
20;1126.64&655.906;r
20;1101.18&637.031;r
20;1074.56&618.156;r
21;384.551&788.031;l
21;424.266&769.156;l
21;470.27&750.281;l
21;520.658&731.406;l
21;573.527&712.531;l
21;626.973&693.656;l
21;679.094&674.781;l
21;727.985&655.906;l
21;1174.78&693.656;r
21;1149.79&674.781;r
21;1126.18&655.906;r
21;1101.97&637.031;r
21;1075.17&618.156;r
22;1221.37&731.406;r
22;1198.27&712.531;r
22;1174.27&693.656;r
22;1149.62&674.781;r
22;1124.59&655.906;r
22;1099.46&637.031;r
22;1074.48&618.156;r
22;1049.93&599.281;r
22;403.629&778.594;l
22;448.383&759.719;l
22;497.17&740.844;l
22;548.437&721.969;l
22;600.632&703.094;l
22;652.202&684.219;l
22;701.594&665.344;l
22;747.256&646.469;l
23;1219.92&731.406;r
23;1196.8&712.531;r
23;1174.04&693.656;r
23;1150.76&674.781;r
23;1126.08&655.906;r
23;1099.11&637.031;r
23;1068.97&618.156;r
23;406.736&778.594;l
23;452.694&759.719;l
23;500.628&740.844;l
23;550.063&721.969;l
23;600.52&703.094;l
23;651.525&684.219;l
23;702.6&665.344;l
23;753.27&646.469;l
24;385.296&788.031;l
24;425.7&769.156;l
24;471.783&750.281;l
24;522.067&731.406;l
24;575.076&712.531;l
24;629.331&693.656;l
24;683.357&674.781;l
24;735.675&655.906;l
24;784.808&637.031;l
24;1213.48&721.969;r
24;1190.15&703.094;r
24;1166.17&684.219;r
24;1141.37&665.344;r
24;1115.61&646.469;r
24;1088.71&627.594;r
24;1060.52&608.719;r
25;1334.18&816.344;r
25;1311.65&797.469;r
25;1289.06&778.594;r
25;1266.29&759.719;r
25;1243.21&740.844;r
25;1219.67&721.969;r
25;1195.55&703.094;r
25;1170.7&684.219;r
25;1145.01&665.344;r
25;1118.32&646.469;r
25;1090.5&627.594;r
25;1061.43&608.719;r
25;385.234&788.031;l
25;425.72&769.156;l
25;471.92&750.281;l
25;522.275&731.406;l
25;575.227&712.531;l
25;629.216&693.656;l
25;682.683&674.781;l
25;734.071&655.906;l
25;781.82&637.031;l
26;1306.51&788.031;r
26;1281.33&769.156;r
26;1256.82&750.281;r
26;1232.64&731.406;r
26;1208.46&712.531;r
26;1183.95&693.656;r
26;1158.77&674.781;r
26;1132.58&655.906;r
26;1105.07&637.031;r
26;1075.89&618.156;r
26;384.649&788.031;l
26;424.635&769.156;l
26;470.858&750.281;l
26;521.577&731.406;l
26;575.052&712.531;l
26;629.54&693.656;l
26;683.3&674.781;l
26;734.591&655.906;l
26;781.67&637.031;l
27;1348.51&816.344;r
27;1323.3&797.469;r
27;1298.06&778.594;r
27;1272.79&759.719;r
27;1247.49&740.844;r
27;1222.18&721.969;r
27;1196.84&703.094;r
27;1171.5&684.219;r
27;1146.15&665.344;r
27;1120.8&646.469;r
27;1095.45&627.594;r
27;1070.11&608.719;r
27;384.676&788.031;l
27;424.564&769.156;l
27;470.614&750.281;l
27;521.036&731.406;l
27;574.041&712.531;l
27;627.839&693.656;l
27;680.639&674.781;l
27;730.654&655.906;l
27;776.092&637.031;l
28;1378.53&835.219;r
28;1350.64&816.344;r
28;1324.05&797.469;r
28;1298.43&778.594;r
28;1273.46&759.719;r
28;1248.82&740.844;r
28;1224.18&721.969;r
28;1199.21&703.094;r
28;1173.58&684.219;r
28;1146.98&665.344;r
28;1119.06&646.469;r
28;385.549&788.031;l
28;426.349&769.156;l
28;472.357&750.281;l
28;522.189&731.406;l
28;574.461&712.531;l
28;627.789&693.656;l
28;680.789&674.781;l
28;732.075&655.906;l
28;780.265&637.031;l
28;823.974&618.156;l
29;1420.37&854.094;r
29;1387.4&835.219;r
29;1356.81&816.344;r
29;1328.19&797.469;r
29;1301.13&778.594;r
29;1275.21&759.719;r
29;1250.03&740.844;r
29;1225.18&721.969;r
29;1200.25&703.094;r
29;1174.82&684.219;r
29;1148.49&665.344;r
29;1120.85&646.469;r
29;1091.48&627.594;r
29;698.763&665.344;l
29;754.233&646.469;l
29;802.983&627.594;l
30;1442.33&863.531;r
30;1404.46&844.656;r
30;1370.81&825.781;r
30;1340.67&806.906;r
30;1313.29&788.031;r
30;1287.96&769.156;r
30;1263.95&750.281;r
30;1240.53&731.406;r
30;1216.97&712.531;r
30;1192.54&693.656;r
30;1166.53&674.781;r
30;1138.19&655.906;r
30;1106.81&637.031;r
30;699.343&665.344;l
30;749.633&646.469;l
30;802.148&627.594;l
31;1390.22&835.219;r
31;1362.89&816.344;r
31;1336.12&797.469;r
31;1309.75&778.594;r
31;1283.67&759.719;r
31;1257.71&740.844;r
31;1231.75&721.969;r
31;1205.64&703.094;r
31;1179.23&684.219;r
31;1152.4&665.344;r
31;1125&646.469;r
31;1096.89&627.594;r
31;676.12&674.781;l
31;722.352&655.906;l
31;773.154&637.031;l
31;821.612&618.156;l
32;1379.44&825.781;r
32;1351.94&806.906;r
32;1324.62&788.031;r
32;1297.49&769.156;r
32;1270.53&750.281;r
32;1243.76&731.406;r
32;1217.15&712.531;r
32;1190.71&693.656;r
32;1164.44&674.781;r
32;1138.33&655.906;r
32;1112.38&637.031;r
32;1086.58&618.156;r
32;404.076&778.594;l
32;448.494&759.719;l
32;496.421&740.844;l
32;546.734&721.969;l
32;598.31&703.094;l
32;650.024&684.219;l
32;700.752&665.344;l
32;749.371&646.469;l
32;794.756&627.594;l
33;381.723&788.031;l
33;422.729&769.156;l
33;468.262&750.281;l
33;517.247&731.406;l
33;568.61&712.531;l
33;621.277&693.656;l
33;674.175&674.781;l
33;726.228&655.906;l
33;776.363&637.031;l
33;823.506&618.156;l
33;1258.46&740.844;r
33;1232.59&721.969;r
33;1206.82&703.094;r
33;1180.85&684.219;r
33;1154.35&665.344;r
33;1127.02&646.469;r
33;1098.55&627.594;r
33;1068.61&608.719;r
34;387.334&788.031;l
34;426.483&769.156;l
34;471.502&750.281;l
34;520.703&731.406;l
34;572.399&712.531;l
34;624.9&693.656;l
34;676.519&674.781;l
34;725.566&655.906;l
34;770.354&637.031;l
34;1258.68&740.844;r
34;1235.85&721.969;r
34;1209.6&703.094;r
34;1181.59&684.219;r
34;1153.47&665.344;r
34;1126.89&646.469;r
35;1430.94&854.094;r
35;1399.14&835.219;r
35;1368.99&816.344;r
35;1340.22&797.469;r
35;1312.56&778.594;r
35;1285.73&759.719;r
35;1259.47&740.844;r
35;1233.5&721.969;r
35;1207.55&703.094;r
35;1181.35&684.219;r
35;1154.62&665.344;r
35;1127.1&646.469;r
35;1098.51&627.594;r
35;387.334&788.031;l
35;426.483&769.156;l
35;471.502&750.281;l
35;520.703&731.406;l
35;572.399&712.531;l
35;624.9&693.656;l
35;676.519&674.781;l
35;725.566&655.906;l
35;770.354&637.031;l
36;1370.54&816.344;r
36;1344.93&797.469;r
36;1318.63&778.594;r
36;1291.81&759.719;r
36;1264.62&740.844;r
36;1237.23&721.969;r
36;1209.81&703.094;r
36;1182.51&684.219;r
36;1155.5&665.344;r
36;1128.94&646.469;r
36;1103&627.594;r
36;1077.83&608.719;r
36;389.05&788.031;l
36;429.43&769.156;l
36;475.001&750.281;l
36;524.163&731.406;l
36;575.315&712.531;l
36;626.855&693.656;l
36;677.183&674.781;l
36;724.697&655.906;l
37;1396.95&835.219;r
37;1372.68&816.344;r
37;1347.41&797.469;r
37;1321.28&778.594;r
37;1294.44&759.719;r
37;1267.02&740.844;r
37;1239.18&721.969;r
37;1211.06&703.094;r
37;1182.81&684.219;r
37;1154.56&665.344;r
37;1126.46&646.469;r
37;1098.67&627.594;r
37;389.698&788.031;l
37;430.122&769.156;l
37;475.142&750.281;l
37;523.64&731.406;l
37;574.502&712.531;l
37;626.61&693.656;l
37;678.85&674.781;l
37;730.106&655.906;l
38;1384.66&825.781;r
38;1361.72&806.906;r
38;1337.2&788.031;r
38;1311.35&769.156;r
38;1284.43&750.281;r
38;1256.7&731.406;r
38;1228.41&712.531;r
38;1199.83&693.656;r
38;1171.21&674.781;r
38;1142.81&655.906;r
38;1114.9&637.031;r
38;1087.72&618.156;r
38;1061.54&599.281;r
38;413.17&778.594;l
38;458.197&759.719;l
38;505.633&740.844;l
38;554.273&721.969;l
38;602.916&703.094;l
38;650.358&684.219;l
39;1388.91&825.781;r
39;1364.72&806.906;r
39;1339.52&788.031;r
39;1313.46&769.156;r
39;1286.64&750.281;r
39;1259.2&731.406;r
39;1231.26&712.531;r
39;1202.96&693.656;r
39;1174.4&674.781;r
39;1145.72&655.906;r
39;1117.05&637.031;r
39;1088.51&618.156;r
39;413.459&778.594;l
39;457.72&759.719;l
39;504.045&740.844;l
39;552.146&721.969;l
39;601.736&703.094;l
39;652.528&684.219;l
39;704.235&665.344;l
39;756.57&646.469;l
40;1389.95&825.781;r
40;1364.92&806.906;r
40;1339.12&788.031;r
40;1312.63&769.156;r
40;1285.57&750.281;r
40;1258.02&731.406;r
40;1230.08&712.531;r
40;1201.84&693.656;r
40;1173.4&674.781;r
40;1144.85&655.906;r
40;1116.29&637.031;r
40;1087.82&618.156;r
40;411.302&778.594;l
40;454.215&759.719;l
40;500.911&740.844;l
40;550.423&721.969;l
40;601.782&703.094;l
40;654.023&684.219;l
40;706.178&665.344;l
40;757.279&646.469;l
41;1394.69&825.781;r
41;1368.6&806.906;r
41;1341.79&788.031;r
41;1314.38&769.156;r
41;1286.49&750.281;r
41;1258.23&731.406;r
41;1229.69&712.531;r
41;1201&693.656;r
41;1172.27&674.781;r
41;1143.6&655.906;r
41;1115.11&637.031;r
41;1086.9&618.156;r
41;413.025&778.594;l
41;457.13&759.719;l
41;503.732&740.844;l
41;552.28&721.969;l
41;602.226&703.094;l
41;653.022&684.219;l
41;704.117&665.344;l
41;754.962&646.469;l
41;805.009&627.594;l
42;1433.98&854.094;r
42;1408.3&835.219;r
42;1382.17&816.344;r
42;1355.63&797.469;r
42;1328.69&778.594;r
42;1301.4&759.719;r
42;1273.77&740.844;r
42;1245.84&721.969;r
42;1217.64&703.094;r
42;1189.2&684.219;r
42;1160.54&665.344;r
42;1131.7&646.469;r
42;1102.7&627.594;r
42;1073.58&608.719;r
42;411.269&778.594;l
42;457.676&759.719;l
42;504.334&740.844;l
42;551.619&721.969;l
42;599.909&703.094;l
42;649.58&684.219;l
42;701.011&665.344;l
42;754.579&646.469;l
43;1453.7&872.969;r
43;1431.07&854.094;r
43;1407.4&835.219;r
43;1382.77&816.344;r
43;1357.27&797.469;r
43;1330.98&778.594;r
43;1303.99&759.719;r
43;1276.38&740.844;r
43;1248.23&721.969;r
43;1219.64&703.094;r
43;1190.68&684.219;r
43;1161.45&665.344;r
43;1132.02&646.469;r
43;413.604&778.594;l
43;459.736&759.719;l
43;506.16&740.844;l
43;553.078&721.969;l
43;600.692&703.094;l
43;649.202&684.219;l
43;698.812&665.344;l
43;749.722&646.469;l
44;1434.76&854.094;r
44;1410.49&835.219;r
44;1385.46&816.344;r
44;1359.72&797.469;r
44;1333.28&778.594;r
44;1306.19&759.719;r
44;1278.47&740.844;r
44;1250.14&721.969;r
44;1221.25&703.094;r
44;1191.81&684.219;r
44;1161.85&665.344;r
44;1131.41&646.469;r
44;1100.51&627.594;r
44;415.865&778.594;l
44;463.712&759.719;l
44;510.295&740.844;l
44;556.564&721.969;l
44;603.47&703.094;l
44;651.962&684.219;l
44;702.989&665.344;l
44;757.504&646.469;l
45;1434.9&854.094;r
45;1410.31&835.219;r
45;1384.97&816.344;r
45;1358.93&797.469;r
45;1332.25&778.594;r
45;1304.96&759.719;r
45;1277.13&740.844;r
45;1248.79&721.969;r
45;1219.99&703.094;r
45;1190.79&684.219;r
45;1161.23&665.344;r
45;1131.37&646.469;r
45;1101.25&627.594;r
45;411.344&778.594;l
45;454.426&759.719;l
45;501.245&740.844;l
45;550.805&721.969;l
45;602.109&703.094;l
45;654.158&684.219;l
45;705.955&665.344;l
45;756.504&646.469;l
46;1441.35&854.094;r
46;1414.11&835.219;r
46;1387&816.344;r
46;1359.94&797.469;r
46;1332.81&778.594;r
46;1305.5&759.719;r
46;1277.93&740.844;r
46;1249.97&721.969;r
46;1221.53&703.094;r
46;1192.51&684.219;r
46;1162.8&665.344;r
46;1132.29&646.469;r
46;376.122&721.969;l
46;435.235&703.094;l
46;494.669&684.219;l
46;555.962&665.344;l
47;1488.96&882.406;r
47;1458.9&863.531;r
47;1429.82&844.656;r
47;1401.51&825.781;r
47;1373.78&806.906;r
47;1346.41&788.031;r
47;1319.2&769.156;r
47;1291.94&750.281;r
47;1264.42&731.406;r
47;1236.45&712.531;r
47;1207.8&693.656;r
47;1178.28&674.781;r
47;1147.68&655.906;r
47;1115.79&637.031;r
47;359.15&721.969;l
47;422.458&703.094;l
47;485.949&684.219;l
47;545.725&665.344;l
48;1442.28&854.094;r
48;1416.46&835.219;r
48;1390.14&816.344;r
48;1363.36&797.469;r
48;1336.14&778.594;r
48;1308.49&759.719;r
48;1280.45&740.844;r
48;1252.04&721.969;r
48;1223.28&703.094;r
48;1194.19&684.219;r
48;1164.81&665.344;r
48;1135.15&646.469;r
48;365.847&721.969;l
48;427.569&703.094;l
48;493.125&684.219;l
48;554.367&665.344;l
49;1441.9&854.094;r
49;1415.48&835.219;r
49;1388.92&816.344;r
49;1362.18&797.469;r
49;1335.23&778.594;r
49;1308.04&759.719;r
49;1280.57&740.844;r
49;1252.78&721.969;r
49;1224.65&703.094;r
49;1196.14&684.219;r
49;1167.22&665.344;r
49;1137.85&646.469;r
49;1107.99&627.594;r
49;411.823&778.594;l
49;455.88&759.719;l
49;503.768&740.844;l
49;554.34&721.969;l
49;606.449&703.094;l
49;658.948&684.219;l
49;710.69&665.344;l
49;760.528&646.469;l
49;807.315&627.594;l
50;1448.07&854.094;r
50;1420.47&835.219;r
50;1393.03&816.344;r
50;1365.65&797.469;r
50;1338.25&778.594;r
50;1310.75&759.719;r
50;1283.06&740.844;r
50;1255.09&721.969;r
50;1226.76&703.094;r
50;1197.98&684.219;r
50;1168.65&665.344;r
50;1138.71&646.469;r
50;1108.05&627.594;r
50;1076.6&608.719;r
50;411.828&778.594;l
50;456.135&759.719;l
50;504.202&740.844;l
50;554.768&721.969;l
50;606.568&703.094;l
50;658.341&684.219;l
50;708.824&665.344;l
50;756.755&646.469;l
51;1452.61&854.094;r
51;1425.8&835.219;r
51;1398.49&816.344;r
51;1370.72&797.469;r
51;1342.55&778.594;r
51;1314.01&759.719;r
51;1285.16&740.844;r
51;1256.04&721.969;r
51;1226.7&703.094;r
51;1197.19&684.219;r
51;1167.55&665.344;r
51;1137.83&646.469;r
51;1108.08&627.594;r
51;1078.34&608.719;r
51;414.899&778.594;l
51;460.557&759.719;l
51;507.917&740.844;l
51;556.683&721.969;l
51;606.564&703.094;l
51;657.265&684.219;l
51;708.492&665.344;l
51;759.952&646.469;l
51;811.352&627.594;l
52;1479.79&872.969;r
52;1452.39&854.094;r
52;1424.83&835.219;r
52;1397.08&816.344;r
52;1369.12&797.469;r
52;1340.92&778.594;r
52;1312.45&759.719;r
52;1283.69&740.844;r
52;1254.61&721.969;r
52;1225.18&703.094;r
52;1195.38&684.219;r
52;1165.18&665.344;r
52;1134.55&646.469;r
52;1103.47&627.594;r
52;412.765&778.594;l
52;457.383&759.719;l
52;504.836&740.844;l
52;554.435&721.969;l
52;605.493&703.094;l
52;657.322&684.219;l
52;709.235&665.344;l
52;760.544&646.469;l
52;810.562&627.594;l
53;1427.16&835.219;r
53;1396.78&816.344;r
53;1367.2&797.469;r
53;1338.22&778.594;r
53;1309.64&759.719;r
53;1281.28&740.844;r
53;1252.95&721.969;r
53;1224.45&703.094;r
53;1195.6&684.219;r
53;1166.2&665.344;r
53;1136.06&646.469;r
53;1105&627.594;r
53;1072.81&608.719;r
53;396.267&788.031;l
53;435.508&769.156;l
53;480.203&750.281;l
53;528.797&731.406;l
53;579.738&712.531;l
53;631.473&693.656;l
53;682.448&674.781;l
53;731.111&655.906;l
54;1457.63&854.094;r
54;1426.69&835.219;r
54;1396.97&816.344;r
54;1368.16&797.469;r
54;1339.96&778.594;r
54;1312.05&759.719;r
54;1284.13&740.844;r
54;1255.89&721.969;r
54;1227.01&703.094;r
54;1197.19&684.219;r
54;1166.11&665.344;r
54;1133.47&646.469;r
54;1098.96&627.594;r
54;389.839&788.031;l
54;431.579&769.156;l
54;478.824&750.281;l
54;529.454&731.406;l
54;581.349&712.531;l
54;632.39&693.656;l
54;680.456&674.781;l
54;723.427&655.906;l
55;1456.19&854.094;r
55;1428.15&835.219;r
55;1399.86&816.344;r
55;1371.33&797.469;r
55;1342.55&778.594;r
55;1313.51&759.719;r
55;1284.21&740.844;r
55;1254.66&721.969;r
55;1224.86&703.094;r
55;1194.79&684.219;r
55;1164.46&665.344;r
55;1133.86&646.469;r
55;1103&627.594;r
55;1071.88&608.719;r
55;412.455&778.594;l
55;457.099&759.719;l
55;504.812&740.844;l
55;554.534&721.969;l
55;605.201&703.094;l
55;655.753&684.219;l
55;705.126&665.344;l
55;752.258&646.469;l
56;390.245&788.031;l
56;431.692&769.156;l
56;477.078&750.281;l
56;525.481&731.406;l
56;575.979&712.531;l
56;627.652&693.656;l
56;679.576&674.781;l
56;730.829&655.906;l
56;780.491&637.031;l
56;827.639&618.156;l
56;1355.22&788.031;r
56;1327.7&769.156;r
56;1298.86&750.281;r
56;1268.98&731.406;r
56;1238.36&712.531;r
56;1207.29&693.656;r
56;1176.08&674.781;r
56;1145.01&655.906;r
56;1114.38&637.031;r
56;1084.48&618.156;r
57;1400.52&816.344;r
57;1372&797.469;r
57;1343.94&778.594;r
57;1315.95&759.719;r
57;1287.63&740.844;r
57;1258.56&721.969;r
57;1228.35&703.094;r
57;1196.59&684.219;r
57;1162.89&665.344;r
57;1126.82&646.469;r
57;698.85&665.344;l
57;755.992&646.469;l
57;811.663&627.594;l
57;852.797&608.719;l
58;1465.05&854.094;r
58;1437.26&835.219;r
58;1408.54&816.344;r
58;1378.98&797.469;r
58;1348.72&778.594;r
58;1317.86&759.719;r
58;1286.52&740.844;r
58;1254.8&721.969;r
58;1222.82&703.094;r
58;1190.69&684.219;r
58;1158.53&665.344;r
58;1126.44&646.469;r
58;1094.54&627.594;r
58;387.828&788.031;l
58;429.264&769.156;l
58;474.585&750.281;l
58;522.894&731.406;l
58;573.295&712.531;l
58;624.891&693.656;l
58;676.785&674.781;l
58;728.08&655.906;l
58;777.88&637.031;l
58;825.287&618.156;l
59;1515.49&882.406;r
59;1483.5&863.531;r
59;1452.47&844.656;r
59;1422.17&825.781;r
59;1392.38&806.906;r
59;1362.87&788.031;r
59;1333.4&769.156;r
59;1303.75&750.281;r
59;1273.69&731.406;r
59;1242.99&712.531;r
59;1211.43&693.656;r
59;1178.77&674.781;r
59;1144.78&655.906;r
59;1109.25&637.031;r
59;387.358&788.031;l
59;428.149&769.156;l
59;473.35&750.281;l
59;521.857&731.406;l
59;572.566&712.531;l
59;624.373&693.656;l
59;676.173&674.781;l
59;726.862&655.906;l
59;775.337&637.031;l
60;384.818&788.031;l
60;425.068&769.156;l
60;472.187&750.281;l
60;523.398&731.406;l
60;575.921&712.531;l
60;626.98&693.656;l
60;673.795&674.781;l
60;1558.29&901.281;r
60;1523.14&882.406;r
60;1486.69&863.531;r
60;1450.77&844.656;r
60;1417.2&825.781;r
60;1387.83&806.906;r
60;1364.47&788.031;r
61;1513.29&882.406;r
61;1482.91&863.531;r
61;1453.14&844.656;r
61;1423.78&825.781;r
61;1394.63&806.906;r
61;1365.5&788.031;r
61;1336.18&769.156;r
61;1306.49&750.281;r
61;1276.21&731.406;r
61;1245.17&712.531;r
61;1213.16&693.656;r
61;1179.99&674.781;r
61;1145.45&655.906;r
61;1109.35&637.031;r
61;430.852&769.156;l
61;478.266&750.281;l
61;525.412&731.406;l
61;572.883&712.531;l
61;621.273&693.656;l
61;671.175&674.781;l
61;723.185&655.906;l
61;777.894&637.031;l
62;1484.03&863.531;r
62;1452.61&844.656;r
62;1422.2&825.781;r
62;1392.56&806.906;r
62;1363.48&788.031;r
62;1334.7&769.156;r
62;1306.01&750.281;r
62;1277.16&731.406;r
62;1247.91&712.531;r
62;1218.05&693.656;r
62;1187.33&674.781;r
62;1155.52&655.906;r
62;1122.38&637.031;r
62;1087.69&618.156;r
62;432.959&769.156;l
62;478.143&750.281;l
62;524.782&731.406;l
